,Unnamed: 0,time,Day,Hour,Price,ERR,Date
12193,12193,2022-05-01 06:55:40.549678,Sunday,06:55,10.0,,2022-05-01
12194,12194,2022-05-01 06:56:05.645305,Sunday,06:56,10.0,,2022-05-01
12195,12195,2022-05-01 06:56:30.890917,Sunday,06:56,10.0,,2022-05-01
12196,12196,2022-05-01 06:56:56.000216,Sunday,06:56,10.0,,2022-05-01
12197,12197,2022-05-01 06:57:21.107076,Sunday,06:57,14.0,,2022-05-01
12198,12198,2022-05-01 06:57:46.278874,Sunday,06:57,14.0,,2022-05-01
12199,12199,2022-05-01 06:58:11.378749,Sunday,06:58,14.0,,2022-05-01
12200,12200,2022-05-01 06:58:36.472422,Sunday,06:58,14.0,,2022-05-01
12201,12201,2022-05-01 06:59:01.644165,Sunday,06:59,14.0,,2022-05-01
12202,12202,2022-05-01 06:59:26.750575,Sunday,06:59,10.0,,2022-05-01
12203,12203,2022-05-01 06:59:51.875447,Sunday,06:59,10.0,,2022-05-01
12204,12204,2022-05-01 07:00:17.029095,Sunday,07:00,7.0,,2022-05-01
12205,12205,2022-05-01 07:00:42.143652,Sunday,07:00,7.0,,2022-05-01
12206,12206,2022-05-01 07:01:07.237111,Sunday,07:01,7.0,,2022-05-01
12207,12207,2022-05-01 07:01:32.486955,Sunday,07:01,7.0,,2022-05-01
12208,12208,2022-05-01 07:01:57.611799,Sunday,07:01,7.0,,2022-05-01
12209,12209,2022-05-01 07:02:22.717472,Sunday,07:02,7.0,,2022-05-01
12210,12210,2022-05-01 07:02:47.889221,Sunday,07:02,7.0,,2022-05-01
12211,12211,2022-05-01 07:03:12.994238,Sunday,07:03,7.0,,2022-05-01
12212,12212,2022-05-01 07:03:38.119083,Sunday,07:03,7.0,,2022-05-01
12213,12213,2022-05-01 07:04:03.283794,Sunday,07:04,7.0,,2022-05-01
12214,12214,2022-05-01 07:04:28.382918,Sunday,07:04,11.0,,2022-05-01
12215,12215,2022-05-01 07:04:53.507690,Sunday,07:04,11.0,,2022-05-01
12216,12216,2022-05-01 07:05:18.675743,Sunday,07:05,12.0,,2022-05-01
12217,12217,2022-05-01 07:05:43.784889,Sunday,07:05,12.0,,2022-05-01
12218,12218,2022-05-01 07:06:08.894001,Sunday,07:06,12.0,,2022-05-01
12219,12219,2022-05-01 07:06:34.112520,Sunday,07:06,12.0,,2022-05-01
12220,12220,2022-05-01 07:06:59.221668,Sunday,07:06,12.0,,2022-05-01
12221,12221,2022-05-01 07:07:24.331184,Sunday,07:07,12.0,,2022-05-01
12222,12222,2022-05-01 07:07:49.502831,Sunday,07:07,12.0,,2022-05-01
12223,12223,2022-05-01 07:08:14.607624,Sunday,07:08,8.0,,2022-05-01
12224,12224,2022-05-01 07:08:39.716771,Sunday,07:08,8.0,,2022-05-01
12225,12225,2022-05-01 07:09:04.907868,Sunday,07:09,8.0,,2022-05-01
12226,12226,2022-05-01 07:09:30.001321,Sunday,07:09,7.0,,2022-05-01
12227,12227,2022-05-01 07:09:55.110398,Sunday,07:09,7.0,,2022-05-01
12228,12228,2022-05-01 07:10:20.309809,Sunday,07:10,7.0,,2022-05-01
12229,12229,2022-05-01 07:10:45.434511,Sunday,07:10,7.0,,2022-05-01
12230,12230,2022-05-01 07:11:10.570149,Sunday,07:11,7.0,,2022-05-01
12231,12231,2022-05-01 07:11:35.804223,Sunday,07:11,7.0,,2022-05-01
12232,12232,2022-05-01 07:12:00.897676,Sunday,07:12,7.0,,2022-05-01
12233,12233,2022-05-01 07:12:26.037927,Sunday,07:12,7.0,,2022-05-01
12234,12234,2022-05-01 07:12:51.178251,Sunday,07:12,7.0,,2022-05-01
12235,12235,2022-05-01 07:13:16.277062,Sunday,07:13,7.0,,2022-05-01
12236,12236,2022-05-01 07:13:41.386138,Sunday,07:13,7.0,,2022-05-01
12237,12237,2022-05-01 07:14:06.553853,Sunday,07:14,7.0,,2022-05-01
12238,12238,2022-05-01 07:14:31.678487,Sunday,07:14,7.0,,2022-05-01
12239,12239,2022-05-01 07:14:56.787496,Sunday,07:14,7.0,,2022-05-01
12240,12240,2022-05-01 07:15:21.935956,Sunday,07:15,7.0,,2022-05-01
12241,12241,2022-05-01 07:15:47.047728,Sunday,07:15,7.0,,2022-05-01
12242,12242,2022-05-01 07:16:12.167487,Sunday,07:16,7.0,,2022-05-01
12243,12243,2022-05-01 07:16:37.417120,Sunday,07:16,7.0,,2022-05-01
12244,12244,2022-05-01 07:17:02.526129,Sunday,07:17,7.0,,2022-05-01
12245,12245,2022-05-01 07:17:27.646328,Sunday,07:17,10.0,,2022-05-01
12246,12246,2022-05-01 07:17:52.833453,Sunday,07:17,10.0,,2022-05-01
12247,12247,2022-05-01 07:18:17.938086,Sunday,07:18,14.0,,2022-05-01
12248,12248,2022-05-01 07:18:43.047096,Sunday,07:18,14.0,,2022-05-01
12249,12249,2022-05-01 07:19:08.214307,Sunday,07:19,14.0,,2022-05-01
12250,12250,2022-05-01 07:19:33.323250,Sunday,07:19,18.0,,2022-05-01
12251,12251,2022-05-01 07:19:58.432194,Sunday,07:19,18.0,,2022-05-01
12252,12252,2022-05-01 07:20:23.581166,Sunday,07:20,18.0,,2022-05-01
