,Unnamed: 0,time,Day,Hour,Price,ERR,Date
15600,15600,2022-05-02 06:43:08.840801,Monday,06:43,7.0,,2022-05-02
15601,15601,2022-05-02 06:43:33.932596,Monday,06:43,7.0,,2022-05-02
15602,15602,2022-05-02 06:43:59.040012,Monday,06:43,7.0,,2022-05-02
15603,15603,2022-05-02 06:44:24.204039,Monday,06:44,7.0,,2022-05-02
15604,15604,2022-05-02 06:44:49.295833,Monday,06:44,7.0,,2022-05-02
15605,15605,2022-05-02 06:45:14.458920,Monday,06:45,7.0,,2022-05-02
15606,15606,2022-05-02 06:45:39.621617,Monday,06:45,7.0,,2022-05-02
15607,15607,2022-05-02 06:46:04.738155,Monday,06:46,7.0,,2022-05-02
15608,15608,2022-05-02 06:46:29.845567,Monday,06:46,7.0,,2022-05-02
15609,15609,2022-05-02 06:46:55.015475,Monday,06:46,7.0,,2022-05-02
15610,15610,2022-05-02 06:47:20.119495,Monday,06:47,7.0,,2022-05-02
15611,15611,2022-05-02 06:47:45.242530,Monday,06:47,7.0,,2022-05-02
15612,15612,2022-05-02 06:48:10.423889,Monday,06:48,7.0,,2022-05-02
15613,15613,2022-05-02 06:48:35.546925,Monday,06:48,7.0,,2022-05-02
15614,15614,2022-05-02 06:49:00.638714,Monday,06:49,7.0,,2022-05-02
15615,15615,2022-05-02 06:49:25.814247,Monday,06:49,7.0,,2022-05-02
15616,15616,2022-05-02 06:49:50.937285,Monday,06:49,7.0,,2022-05-02
15617,15617,2022-05-02 06:50:16.134050,Monday,06:50,7.0,,2022-05-02
15618,15618,2022-05-02 06:50:41.319582,Monday,06:50,7.0,,2022-05-02
15619,15619,2022-05-02 06:51:06.436637,Monday,06:51,7.0,,2022-05-02
15620,15620,2022-05-02 06:51:31.559665,Monday,06:51,7.0,,2022-05-02
15621,15621,2022-05-02 06:51:56.729565,Monday,06:51,7.0,,2022-05-02
15622,15622,2022-05-02 06:52:21.832979,Monday,06:52,7.0,,2022-05-02
15623,15623,2022-05-02 06:52:46.940382,Monday,06:52,7.0,,2022-05-02
15624,15624,2022-05-02 06:53:12.116869,Monday,06:53,7.0,,2022-05-02
15625,15625,2022-05-02 06:53:37.224273,Monday,06:53,7.0,,2022-05-02
15626,15626,2022-05-02 06:54:02.331678,Monday,06:54,7.0,,2022-05-02
15627,15627,2022-05-02 06:54:27.511435,Monday,06:54,7.0,,2022-05-02
15628,15628,2022-05-02 06:54:52.603222,Monday,06:54,7.0,,2022-05-02
15629,15629,2022-05-02 06:55:17.860211,Monday,06:55,7.0,,2022-05-02
15630,15630,2022-05-02 06:55:43.030111,Monday,06:55,7.0,,2022-05-02
15631,15631,2022-05-02 06:56:08.161430,Monday,06:56,7.0,,2022-05-02
15632,15632,2022-05-02 06:56:33.268637,Monday,06:56,7.0,,2022-05-02
15633,15633,2022-05-02 06:56:58.439495,Monday,06:56,7.0,,2022-05-02
15634,15634,2022-05-02 06:57:23.528843,Monday,06:57,7.0,,2022-05-02
15635,15635,2022-05-02 06:57:48.636244,Monday,06:57,7.0,,2022-05-02
15636,15636,2022-05-02 06:58:13.803316,Monday,06:58,7.0,,2022-05-02
15637,15637,2022-05-02 06:58:38.895097,Monday,06:58,7.0,,2022-05-02
15638,15638,2022-05-02 06:59:04.013418,Monday,06:59,7.0,,2022-05-02
15639,15639,2022-05-02 06:59:29.175722,Monday,06:59,7.0,,2022-05-02
15640,15640,2022-05-02 06:59:54.267499,Monday,06:59,7.0,,2022-05-02
15641,15641,2022-05-02 07:00:19.431958,Monday,07:00,7.0,,2022-05-02
15642,15642,2022-05-02 07:00:44.625845,Monday,07:00,7.0,,2022-05-02
15643,15643,2022-05-02 07:01:09.745319,Monday,07:01,7.0,,2022-05-02
15644,15644,2022-05-02 07:01:34.868337,Monday,07:01,7.0,,2022-05-02
15645,15645,2022-05-02 07:02:00.053855,Monday,07:02,7.0,,2022-05-02
15646,15646,2022-05-02 07:02:25.176206,Monday,07:02,7.0,,2022-05-02
15647,15647,2022-05-02 07:02:50.283601,Monday,07:02,7.0,,2022-05-02
15648,15648,2022-05-02 07:03:15.508227,Monday,07:03,7.0,,2022-05-02
15649,15649,2022-05-02 07:03:40.615622,Monday,07:03,7.0,,2022-05-02
15650,15650,2022-05-02 07:04:05.719282,Monday,07:04,7.0,,2022-05-02
15651,15651,2022-05-02 07:04:30.889146,Monday,07:04,7.0,,2022-05-02
15652,15652,2022-05-02 07:04:55.980942,Monday,07:04,7.0,,2022-05-02
15653,15653,2022-05-02 07:05:21.162090,Monday,07:05,7.0,,2022-05-02
15654,15654,2022-05-02 07:05:46.363226,Monday,07:05,7.0,,2022-05-02
15655,15655,2022-05-02 07:06:11.483462,Monday,07:06,7.0,,2022-05-02
15656,15656,2022-05-02 07:06:36.606470,Monday,07:06,7.0,,2022-05-02
15657,15657,2022-05-02 07:07:01.791976,Monday,07:07,7.0,,2022-05-02
15658,15658,2022-05-02 07:07:26.910578,Monday,07:07,7.0,,2022-05-02
15659,15659,2022-05-02 07:07:52.017965,Monday,07:07,7.0,,2022-05-02
15660,15660,2022-05-02 07:08:17.212448,Monday,07:08,7.0,,2022-05-02
15661,15661,2022-05-02 07:08:42.319835,Monday,07:08,7.0,,2022-05-02
15662,15662,2022-05-02 07:09:07.438541,Monday,07:09,7.0,,2022-05-02
15663,15663,2022-05-02 07:09:32.624046,Monday,07:09,7.0,,2022-05-02
15664,15664,2022-05-02 07:09:57.747056,Monday,07:09,7.0,,2022-05-02
15665,15665,2022-05-02 07:10:22.913338,Monday,07:10,7.0,,2022-05-02
15666,15666,2022-05-02 07:10:48.098836,Monday,07:10,7.0,,2022-05-02
15667,15667,2022-05-02 07:11:13.248585,Monday,07:11,7.0,,2022-05-02
15668,15668,2022-05-02 07:11:38.371592,Monday,07:11,7.0,,2022-05-02
15669,15669,2022-05-02 07:12:03.557092,Monday,07:12,7.0,,2022-05-02
15670,15670,2022-05-02 07:12:28.681424,Monday,07:12,7.0,,2022-05-02
15671,15671,2022-05-02 07:12:53.788806,Monday,07:12,7.0,,2022-05-02
15672,15672,2022-05-02 07:13:18.955181,Monday,07:13,7.0,,2022-05-02
15673,15673,2022-05-02 07:13:44.062564,Monday,07:13,7.0,,2022-05-02
15674,15674,2022-05-02 07:14:09.166775,Monday,07:14,7.0,,2022-05-02
15675,15675,2022-05-02 07:14:34.383522,Monday,07:14,7.0,,2022-05-02
15676,15676,2022-05-02 07:14:59.506528,Monday,07:14,7.0,,2022-05-02
15677,15677,2022-05-02 07:15:24.703074,Monday,07:15,7.0,,2022-05-02
15678,15678,2022-05-02 07:15:49.897635,Monday,07:15,7.0,,2022-05-02
15679,15679,2022-05-02 07:16:15.016266,Monday,07:16,9.0,,2022-05-02
15680,15680,2022-05-02 07:16:40.123642,Monday,07:16,9.0,,2022-05-02
15681,15681,2022-05-02 07:17:05.321059,Monday,07:17,9.0,,2022-05-02
15682,15682,2022-05-02 07:17:30.412811,Monday,07:17,7.0,,2022-05-02
15683,15683,2022-05-02 07:17:55.520188,Monday,07:17,7.0,,2022-05-02
15684,15684,2022-05-02 07:18:20.691724,Monday,07:18,7.0,,2022-05-02
